date,1 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR
2001-01-03,,-0.17999999999999972,-0.13999999999999968,-0.07000000000000028,0.04999999999999982,0.09999999999999964,0.1800000000000006,0.20999999999999996,0.21999999999999975,0.16000000000000014,0.14000000000000057
2001-01-31,,-0.02999999999999936,-0.1200000000000001,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,-0.0600000000000005,-0.08999999999999986,-0.04999999999999982,-0.02999999999999936,-0.04999999999999982
2001-03-20,,-0.040000000000000036,-0.0600000000000005,-0.07000000000000028,-0.08000000000000007,-0.07000000000000028,-0.0600000000000005,-0.04999999999999982,-0.040000000000000036,-0.03000000000000025,-0.03000000000000025
2001-04-18,,-0.20999999999999996,-0.20999999999999996,-0.19999999999999973,-0.15000000000000036,-0.14000000000000057,-0.1200000000000001,-0.10000000000000053,-0.07000000000000028,-0.009999999999999787,0.0
2001-05-15,,-0.08000000000000007,-0.05999999999999961,-0.040000000000000036,-0.009999999999999787,-0.010000000000000675,0.009999999999999787,0.04999999999999982,0.040000000000000036,0.040000000000000036,0.040000000000000036
2001-06-27,,0.06000000000000005,0.05999999999999961,0.06000000000000005,0.02999999999999936,0.0600000000000005,0.08000000000000007,0.03000000000000025,0.019999999999999574,-0.010000000000000675,-0.03000000000000025
2001-08-21,-0.020000000000000018,-0.029999999999999805,-0.04999999999999982,-0.029999999999999805,-0.050000000000000266,-0.05999999999999961,-0.04999999999999982,-0.019999999999999574,-0.040000000000000036,-0.009999999999999787,-0.019999999999999574
2001-09-17,-0.06999999999999984,-0.050000000000000266,-0.04999999999999982,-0.009999999999999787,0.08999999999999986,0.1299999999999999,0.07000000000000028,0.07000000000000028,0.05999999999999961,0.0600000000000005,0.0600000000000005
2001-10-02,0.010000000000000231,-0.11000000000000032,-0.10000000000000009,-0.040000000000000036,-0.04999999999999982,-0.040000000000000036,-0.029999999999999805,-0.020000000000000462,-0.019999999999999574,-0.02999999999999936,-0.040000000000000036
2001-11-06,-0.08000000000000007,-0.1599999999999997,-0.1299999999999999,-0.07999999999999985,-0.08999999999999986,-0.15000000000000036,-0.16999999999999993,-0.040000000000000036,-0.009999999999999787,-0.009999999999999787,0.0
2001-12-11,-0.020000000000000018,-0.050000000000000044,-0.06000000000000005,-0.04999999999999982,-0.07000000000000028,-0.06999999999999984,-0.08000000000000007,-0.0600000000000005,-0.040000000000000036,-0.03000000000000025,-0.03000000000000025
2002-01-30,-0.020000000000000018,0.030000000000000027,0.020000000000000018,0.0,0.010000000000000231,0.020000000000000018,0.020000000000000462,0.009999999999999787,0.0,0.009999999999999787,0.009999999999999787
2002-03-19,0.040000000000000036,-0.029999999999999805,-0.040000000000000036,-0.040000000000000036,-0.029999999999999805,-0.009999999999999787,-0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,
2002-05-07,0.030000000000000027,-0.020000000000000018,-0.039999999999999813,-0.029999999999999805,-0.04999999999999982,-0.10000000000000009,-0.07000000000000028,-0.020000000000000462,-0.009999999999999787,0.0,
2002-06-26,-0.020000000000000018,-0.030000000000000027,-0.07000000000000006,-0.11000000000000032,-0.1499999999999999,-0.16000000000000014,-0.13999999999999968,-0.14999999999999947,-0.1299999999999999,-0.08999999999999986,
2002-08-13,0.0,-0.050000000000000044,-0.05999999999999983,-0.050000000000000044,-0.10000000000000009,-0.10999999999999988,-0.0900000000000003,-0.08999999999999986,-0.09999999999999964,-0.07000000000000028,
2002-09-24,0.030000000000000027,0.0,-0.010000000000000009,0.0,0.0,-0.009999999999999787,0.0,-0.009999999999999787,-0.010000000000000231,-0.009999999999999787,
2002-11-06,-0.19999999999999996,-0.18999999999999995,-0.1499999999999999,-0.020000000000000018,0.050000000000000044,0.04999999999999982,0.009999999999999787,0.0,-0.009999999999999787,-0.009999999999999787,
2002-12-10,-0.010000000000000009,-0.020000000000000018,-0.010000000000000009,0.0,0.020000000000000018,0.020000000000000018,-0.010000000000000231,-0.010000000000000231,0.0,-0.03000000000000025,
2003-01-29,-0.010000000000000009,0.0,0.0,0.020000000000000018,0.07000000000000006,0.08000000000000007,0.07999999999999963,0.06999999999999984,0.05999999999999961,0.04999999999999982,
2003-03-18,0.030000000000000027,-0.010000000000000009,0.040000000000000036,0.1100000000000001,0.09000000000000008,0.0900000000000003,0.11000000000000032,0.08999999999999986,0.0900000000000003,0.0699999999999994,
2003-05-06,0.010000000000000009,-0.029999999999999805,-0.04999999999999982,-0.08000000000000007,-0.10000000000000009,-0.10999999999999988,-0.11000000000000032,-0.10000000000000009,-0.08000000000000007,-0.040000000000000036,
2003-06-25,0.10000000000000009,0.09000000000000008,0.09999999999999998,0.14,0.16000000000000014,0.13000000000000012,0.10999999999999988,0.1200000000000001,0.08999999999999986,0.09000000000000075,
2003-08-12,0.010000000000000009,-0.010000000000000009,-0.020000000000000018,-0.050000000000000044,-0.10000000000000009,-0.06000000000000005,-0.029999999999999805,-0.009999999999999787,-0.009999999999999787,0.0,
2003-09-16,0.0,-0.029999999999999916,-0.010000000000000009,0.020000000000000018,0.0,-0.009999999999999787,0.0,0.010000000000000231,0.009999999999999787,0.019999999999999574,
2003-10-28,0.030000000000000027,-0.020000000000000018,-0.020000000000000018,-0.06000000000000005,-0.1200000000000001,-0.1200000000000001,-0.10000000000000009,-0.08000000000000007,-0.0699999999999994,-0.05000000000000071,
2003-12-09,-0.009999999999999898,0.0,0.010000000000000009,0.020000000000000018,0.030000000000000027,0.029999999999999805,0.050000000000000266,0.040000000000000036,0.03000000000000025,0.02999999999999936,
2004-01-28,0.0,0.029999999999999916,0.020000000000000018,0.050000000000000044,0.17000000000000015,0.18000000000000016,0.15000000000000036,0.1200000000000001,0.10999999999999943,0.09999999999999964,
2004-03-16,0.030000000000000027,0.0,-0.010000000000000009,-0.010000000000000009,-0.050000000000000044,-0.08000000000000007,-0.0900000000000003,-0.08000000000000007,-0.07999999999999963,-0.05999999999999961,
2004-05-04,0.10000000000000009,0.0,-0.020000000000000018,-0.030000000000000027,-0.020000000000000018,0.020000000000000018,0.03000000000000025,0.040000000000000036,0.02999999999999936,0.040000000000000036,
2004-06-30,-0.020000000000000018,-0.04999999999999982,-0.07000000000000006,-0.11000000000000032,-0.1299999999999999,-0.11999999999999966,-0.10999999999999988,-0.08999999999999986,-0.08000000000000007,-0.08000000000000007,
2004-08-10,0.020000000000000018,-0.010000000000000009,0.020000000000000018,0.039999999999999813,0.09999999999999964,0.08000000000000007,0.06999999999999984,0.06000000000000005,0.040000000000000036,0.020000000000000462,
2004-09-21,0.020000000000000018,-0.010000000000000009,0.010000000000000009,0.020000000000000018,0.03000000000000025,0.040000000000000036,0.0,-0.020000000000000018,-0.020000000000000462,-0.02999999999999936,
2004-11-10,-0.010000000000000009,0.0,0.0,0.010000000000000231,0.020000000000000018,0.020000000000000018,0.03000000000000025,0.010000000000000231,0.03000000000000025,0.019999999999999574,
2004-12-14,-0.03000000000000025,-0.03000000000000025,-0.020000000000000018,-0.010000000000000231,0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.020000000000000018,-0.020000000000000462,-0.019999999999999574,
2005-02-02,-0.009999999999999787,0.0,-0.010000000000000231,0.0,0.029999999999999805,0.040000000000000036,0.020000000000000018,0.0,0.0,-0.020000000000000462,
2005-03-22,0.04999999999999982,0.040000000000000036,0.040000000000000036,0.06999999999999984,0.13999999999999968,0.12999999999999945,0.1299999999999999,0.10000000000000053,0.09999999999999964,0.0699999999999994,
2005-05-03,-0.03000000000000025,-0.020000000000000018,0.0,0.010000000000000231,0.040000000000000036,0.020000000000000018,0.020000000000000018,0.010000000000000675,0.0,-0.010000000000000675,
2005-06-30,0.040000000000000036,0.0,0.009999999999999787,0.010000000000000231,0.010000000000000231,-0.020000000000000018,-0.04999999999999982,-0.050000000000000266,-0.050000000000000266,-0.04999999999999982,
2005-08-09,-0.009999999999999787,-0.020000000000000018,-0.029999999999999805,-0.03000000000000025,-0.03000000000000025,-0.02999999999999936,-0.03000000000000025,-0.03000000000000025,-0.009999999999999787,-0.019999999999999574,
2005-09-20,0.06000000000000005,0.029999999999999805,0.050000000000000266,0.04999999999999982,0.06999999999999984,0.05999999999999961,0.040000000000000036,0.02999999999999936,0.009999999999999787,-0.009999999999999787,
2005-11-01,0.009999999999999787,-0.020000000000000018,-0.009999999999999787,0.0,0.019999999999999574,0.03000000000000025,0.019999999999999574,0.019999999999999574,0.009999999999999787,0.009999999999999787,
2005-12-13,0.020000000000000018,0.010000000000000231,0.0,-0.009999999999999787,-0.020000000000000462,-0.020000000000000462,-0.019999999999999574,-0.020000000000000462,-0.019999999999999574,-0.010000000000000675,
2006-01-31,0.1900000000000004,-0.010000000000000675,-0.03000000000000025,-0.009999999999999787,0.020000000000000462,0.020000000000000462,0.009999999999999787,0.0,-0.009999999999999787,-0.02999999999999936,
2006-03-28,0.04999999999999982,0.020000000000000462,0.03000000000000025,0.05000000000000071,0.08999999999999986,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.08999999999999986,0.07000000000000028,0.0699999999999994
2006-05-10,-0.02999999999999936,0.0,0.0,0.009999999999999787,0.040000000000000036,0.019999999999999574,0.020000000000000462,0.009999999999999787,0.0,-0.009999999999999787,-0.009999999999999787
2006-06-29,-0.11000000000000032,0.0,-0.04999999999999982,-0.04999999999999982,-0.08000000000000007,-0.0699999999999994,-0.0600000000000005,-0.05000000000000071,-0.03000000000000025,-0.03000000000000025,-0.020000000000000462
2006-08-08,0.010000000000000675,-0.020000000000000462,-0.040000000000000036,-0.040000000000000036,-0.04999999999999982,-0.02999999999999936,-0.010000000000000675,-0.009999999999999787,0.0,0.020000000000000462,0.019999999999999574
2006-09-20,0.010000000000000675,-0.010000000000000675,0.0,0.009999999999999787,0.019999999999999574,0.010000000000000675,0.009999999999999787,0.009999999999999787,-0.009999999999999787,-0.010000000000000675,-0.010000000000000675
2006-10-25,-0.010000000000000675,-0.009999999999999787,-0.010000000000000675,-0.019999999999999574,-0.03000000000000025,-0.04999999999999982,-0.05999999999999961,-0.05999999999999961,-0.04999999999999982,-0.04999999999999982,-0.0600000000000005
2006-12-12,0.020000000000000462,0.0,-0.010000000000000675,-0.03000000000000025,-0.05999999999999961,-0.05999999999999961,-0.04999999999999982,-0.04999999999999982,-0.02999999999999936,-0.03000000000000025,-0.03000000000000025
2007-01-31,0.009999999999999787,-0.009999999999999787,-0.019999999999999574,-0.020000000000000462,-0.040000000000000036,-0.05000000000000071,-0.040000000000000036,-0.040000000000000036,-0.04999999999999982,-0.05000000000000071,-0.05000000000000071
2007-03-21,0.020000000000000462,-0.009999999999999787,-0.040000000000000036,-0.05000000000000071,-0.08999999999999986,-0.0699999999999994,-0.040000000000000036,-0.040000000000000036,-0.02999999999999936,-0.009999999999999787,-0.009999999999999787
2007-05-09,-0.009999999999999787,-0.020000000000000462,-0.02999999999999936,-0.009999999999999787,0.05000000000000071,0.05999999999999961,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.03000000000000025
2007-06-28,-0.16000000000000014,0.010000000000000675,0.0,0.020000000000000462,0.04999999999999982,0.05000000000000071,0.04999999999999982,0.040000000000000036,0.03000000000000025,0.019999999999999574,0.019999999999999574
2007-08-07,0.1299999999999999,0.0600000000000005,0.0600000000000005,0.08000000000000007,0.09999999999999964,0.09999999999999964,0.08000000000000007,0.0600000000000005,0.04999999999999982,0.02999999999999936,0.03000000000000025
2007-08-10,-0.3200000000000003,-0.23999999999999932,-0.0600000000000005,-0.04999999999999982,-0.020000000000000462,0.0,0.009999999999999787,0.019999999999999574,0.019999999999999574,0.010000000000000675,0.010000000000000675
2007-09-18,0.050000000000000266,-0.14000000000000057,-0.1899999999999995,-0.15000000000000036,-0.08000000000000007,-0.07000000000000028,-0.019999999999999574,0.0,0.019999999999999574,0.04999999999999982,0.04999999999999982
2007-10-31,-0.020000000000000462,-0.020000000000000018,0.019999999999999574,0.06000000000000005,0.1200000000000001,0.08999999999999986,0.10000000000000053,0.08999999999999986,0.08000000000000007,0.07000000000000028,0.0600000000000005
2007-12-11,-0.1599999999999997,-0.10999999999999988,-0.14000000000000012,-0.16999999999999993,-0.22999999999999998,-0.19999999999999973,-0.2200000000000002,-0.20999999999999996,-0.17000000000000037,-0.1299999999999999,-0.1299999999999999
2008-01-30,-0.19999999999999996,-0.06999999999999984,-0.06999999999999984,-0.03000000000000025,0.009999999999999787,0.10999999999999988,0.08999999999999986,0.08999999999999986,0.08999999999999986,0.10000000000000053,0.10000000000000053
2008-03-18,-0.44999999999999996,-0.19000000000000006,0.010000000000000009,0.07999999999999985,0.22999999999999998,0.21999999999999997,0.18999999999999995,0.16999999999999993,0.14000000000000012,0.05999999999999961,0.05999999999999961
2008-04-30,-0.1100000000000001,-0.030000000000000027,-0.10000000000000009,-0.08999999999999986,-0.06000000000000005,-0.05999999999999961,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,-0.0699999999999994,-0.05999999999999961
2008-06-25,-0.09000000000000008,-0.020000000000000018,-0.029999999999999805,-0.04999999999999982,-0.050000000000000266,-0.03000000000000025,0.020000000000000018,0.020000000000000018,0.020000000000000462,0.019999999999999574,0.0
2008-08-05,0.11999999999999988,0.0,0.0,-0.010000000000000231,0.010000000000000231,0.020000000000000018,0.04999999999999982,0.050000000000000266,0.06000000000000005,0.04999999999999982,0.04999999999999982
2008-09-16,-0.12999999999999998,-0.18000000000000005,-0.030000000000000027,0.06000000000000005,0.10999999999999988,0.11000000000000032,0.050000000000000266,0.029999999999999805,0.009999999999999787,-0.019999999999999574,-0.040000000000000036
2008-10-29,-0.010000000000000009,-0.15000000000000002,-0.1499999999999999,-0.1200000000000001,-0.06999999999999984,-0.06000000000000005,0.020000000000000018,0.03000000000000025,0.040000000000000036,0.08000000000000007,0.0699999999999994
2008-12-16,0.05,0.010000000000000002,-0.05000000000000002,-0.04999999999999999,-0.09999999999999998,-0.14,-0.15999999999999992,-0.1499999999999999,-0.1599999999999997,-0.1299999999999999,-0.1200000000000001
2009-01-29,0.06000000000000001,0.04000000000000001,0.019999999999999962,0.030000000000000027,0.05999999999999994,0.1200000000000001,0.17000000000000015,0.17999999999999972,0.16000000000000014,0.1200000000000001,0.1299999999999999
2009-03-18,0.009999999999999981,-0.03,-0.04999999999999999,-0.08999999999999997,-0.2300000000000001,-0.31000000000000005,-0.45999999999999996,-0.5300000000000002,-0.5100000000000002,-0.3400000000000003,-0.26000000000000023
2009-04-29,-0.010000000000000002,-0.020000000000000004,-0.02999999999999997,-0.020000000000000018,-0.010000000000000009,0.010000000000000009,0.039999999999999813,0.10999999999999988,0.07000000000000028,0.040000000000000036,0.03999999999999959
2009-06-24,-0.04999999999999999,-0.010000000000000009,-0.020000000000000018,0.0,0.050000000000000044,0.050000000000000044,0.03000000000000025,0.08000000000000007,0.07000000000000028,0.0699999999999994,0.07000000000000028
2009-08-12,0.0,-0.009999999999999981,0.0,-0.010000000000000009,-0.030000000000000027,-0.020000000000000018,0.010000000000000231,0.03000000000000025,0.010000000000000231,0.08999999999999986,0.08999999999999986
2009-09-23,0.0,0.0,0.0,-0.010000000000000009,-0.06000000000000005,-0.050000000000000044,-0.050000000000000266,-0.040000000000000036,-0.020000000000000018,0.0,0.009999999999999787
2009-11-04,0.010000000000000002,-0.009999999999999995,-0.010000000000000009,-0.020000000000000018,-0.010000000000000009,0.0,0.03000000000000025,0.040000000000000036,0.06999999999999984,0.07000000000000028,0.07000000000000028
2009-12-16,0.0,-0.010000000000000002,0.0,-0.02999999999999997,-0.030000000000000027,-0.019999999999999796,0.0,0.009999999999999787,0.009999999999999787,0.0,0.0
2010-01-27,-0.01,0.009999999999999995,0.01999999999999999,0.010000000000000009,0.030000000000000027,0.06000000000000005,0.050000000000000266,0.03000000000000025,0.010000000000000231,-0.009999999999999787,-0.009999999999999787
2010-03-16,0.020000000000000018,-0.010000000000000009,0.0,0.009999999999999953,-0.029999999999999916,-0.020000000000000018,-0.04999999999999982,-0.04999999999999982,-0.04999999999999982,-0.05000000000000071,-0.040000000000000036
2010-04-28,0.0,0.0,0.0,0.010000000000000009,0.0,0.06000000000000005,0.06999999999999984,0.08999999999999986,0.08999999999999986,0.0699999999999994,0.07000000000000028
2010-05-09,,,,,,,,,,,
2010-08-10,0.009999999999999981,0.0,0.0,-0.010000000000000009,-0.020000000000000018,-0.030000000000000027,-0.08000000000000007,-0.06999999999999984,-0.06999999999999984,-0.029999999999999805,-0.009999999999999787
2010-09-21,0.0,0.0,0.0,0.0,-0.03999999999999998,-0.04999999999999993,-0.08999999999999986,-0.1100000000000001,-0.11000000000000032,-0.07999999999999963,-0.08000000000000007
2010-11-03,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,-0.039999999999999813,-0.020000000000000018,0.040000000000000036,0.1299999999999999,0.1599999999999997
2010-12-14,-0.010000000000000009,0.0,0.010000000000000009,0.010000000000000009,0.050000000000000044,0.08000000000000007,0.17000000000000015,0.19999999999999973,0.20000000000000018,0.16999999999999993,0.15000000000000036
2011-01-26,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.06999999999999984,0.07999999999999963,0.10000000000000009,0.10999999999999943,0.10999999999999943
2011-03-15,0.020000000000000004,0.010000000000000009,0.0,0.010000000000000009,0.020000000000000018,0.010000000000000009,0.0,-0.020000000000000018,-0.029999999999999805,-0.040000000000000036,-0.04999999999999982
2011-04-27,0.009999999999999998,-0.010000000000000009,0.0,0.0,0.0,0.0,0.010000000000000231,0.03000000000000025,0.050000000000000266,0.04999999999999982,0.0600000000000005
2011-06-22,0.0,-0.009999999999999998,-0.010000000000000009,-0.01999999999999999,-0.010000000000000009,-0.009999999999999898,0.010000000000000009,0.020000000000000018,0.019999999999999574,0.010000000000000231,0.009999999999999787
2011-08-09,0.0,-0.020000000000000004,-0.010000000000000009,-0.009999999999999995,-0.08000000000000002,-0.12,-0.20000000000000007,-0.21999999999999997,-0.19999999999999973,-0.14000000000000012,-0.1200000000000001
2011-09-21,0.01,0.0,0.010000000000000002,0.020000000000000004,0.03,0.07,0.030000000000000027,-0.029999999999999805,-0.07000000000000006,-0.1299999999999999,-0.17000000000000037
2011-11-02,0.0,0.0,-0.010000000000000002,-0.020000000000000004,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.020000000000000018,0.020000000000000018,0.03999999999999959
2011-12-13,0.0,0.0,0.009999999999999995,0.009999999999999995,0.0,-0.010000000000000009,-0.020000000000000018,-0.050000000000000044,-0.06999999999999984,-0.08999999999999986,-0.08000000000000007
2012-01-25,0.009999999999999998,0.0,0.0,0.0,-0.01999999999999999,-0.04999999999999999,-0.10999999999999999,-0.09000000000000008,-0.07000000000000028,-0.040000000000000036,-0.020000000000000018
2012-03-13,0.009999999999999995,-0.009999999999999995,0.0,0.020000000000000018,0.019999999999999962,0.040000000000000036,0.06999999999999995,0.09000000000000008,0.10000000000000009,0.10000000000000009,0.08999999999999986
2012-04-25,0.009999999999999995,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.029999999999999805
2012-06-20,0.0,0.0,0.01999999999999999,0.020000000000000018,0.020000000000000018,0.019999999999999962,0.030000000000000027,0.030000000000000027,0.010000000000000009,0.009999999999999787,-0.009999999999999787
2012-08-01,0.0,-0.009999999999999995,0.0,0.010000000000000009,0.009999999999999981,0.020000000000000018,0.030000000000000027,0.050000000000000044,0.050000000000000044,0.040000000000000036,0.040000000000000036
2012-09-13,0.010000000000000009,0.0,0.0,-0.009999999999999981,-0.010000000000000009,-0.010000000000000009,-0.04999999999999993,-0.04999999999999982,-0.020000000000000018,0.009999999999999787,0.03000000000000025
2012-10-24,0.020000000000000004,0.0,0.010000000000000009,0.0,0.0,-0.009999999999999953,-0.010000000000000009,0.0,0.010000000000000009,0.020000000000000018,0.020000000000000018
2012-12-12,0.0,-0.009999999999999995,-0.03,-0.01999999999999999,0.010000000000000009,0.0,0.020000000000000018,0.050000000000000044,0.06000000000000005,0.06999999999999984,0.06999999999999984
2013-01-30,0.010000000000000002,0.0,0.0,0.0,-0.02999999999999997,-0.010000000000000009,-0.020000000000000018,-0.010000000000000009,0.0,0.009999999999999787,0.009999999999999787
2013-03-20,0.0,0.0,0.0,0.0,0.020000000000000018,0.010000000000000009,0.020000000000000018,0.040000000000000036,0.040000000000000036,0.04999999999999982,0.06000000000000005
2013-05-01,0.0,0.009999999999999995,-0.009999999999999995,0.0,-0.01999999999999999,-0.020000000000000018,-0.030000000000000027,-0.040000000000000036,-0.040000000000000036,-0.050000000000000266,-0.04999999999999982
2013-06-19,0.0,0.0,0.0,0.0,0.03999999999999998,0.09999999999999998,0.16999999999999993,0.17999999999999994,0.1299999999999999,0.08999999999999986,0.07000000000000028
2013-07-31,0.0,0.0,0.009999999999999995,0.0,-0.020000000000000018,-0.010000000000000009,-0.010000000000000009,-0.020000000000000018,-0.029999999999999805,-0.020000000000000018,-0.029999999999999805
2013-09-18,0.0,0.0,0.0,-0.009999999999999995,-0.04999999999999999,-0.10999999999999999,-0.19000000000000017,-0.20999999999999996,-0.16999999999999993,-0.10999999999999988,-0.08999999999999986
2013-10-30,-0.009999999999999995,0.0,0.009999999999999995,0.0,0.020000000000000018,-0.010000000000000009,0.010000000000000009,0.030000000000000027,0.020000000000000018,0.020000000000000018,0.009999999999999787
2013-12-18,-0.01,0.0,0.010000000000000009,-0.010000000000000009,-0.020000000000000018,-0.010000000000000009,0.030000000000000027,0.03999999999999959,0.040000000000000036,0.029999999999999805,0.020000000000000018
2014-01-29,-0.010000000000000002,-0.010000000000000002,0.0,0.0,-0.020000000000000018,-0.040000000000000036,-0.07000000000000006,-0.07000000000000028,-0.08000000000000007,-0.07000000000000028,-0.06000000000000005
2014-03-19,0.0,0.009999999999999995,0.01999999999999999,0.01999999999999999,0.10999999999999999,0.16000000000000003,0.18999999999999995,0.1499999999999999,0.09999999999999964,0.06000000000000005,0.040000000000000036
2014-04-30,0.0,0.009999999999999998,0.0,0.0,-0.020000000000000018,-0.040000000000000036,-0.050000000000000044,-0.040000000000000036,-0.040000000000000036,-0.029999999999999805,-0.020000000000000018
